 #V_push =   0.225321308    
   1401.05566          292.600006          0.433025002     	   315.687683    
   1401.06567          292.605438          0.652989566     	   315.689941    
   1401.07568          292.613037          0.868602991     	   315.692200    
   1401.08569          292.622772           1.07988882     	   315.694458    
   1401.09570          292.634613           1.28690696     	   315.696716    
   1401.10571          292.648499           1.48972082     	   315.698975    
   1401.11572          292.664398           1.68839359     	   315.701233    
   1401.12573          292.682251           1.88298750     	   315.703491    
   1401.13574          292.702026           2.07356429     	   315.705750    
   1401.14575          292.723694           2.26018429     	   315.708008    
   1401.15576          292.747223           2.44290757     	   315.710236    
   1401.16577          292.772552           2.62179303     	   315.712494    
   1401.17578          292.799652           2.79689908     	   315.714752    
   1401.18579          292.828491           2.96828341     	   315.717010    
   1401.19580          292.859009           3.13600230     	   315.719269    
   1401.20581          292.891205           3.30011225     	   315.721527    
   1401.21582          292.925018           3.46066785     	   315.723785    
   1401.22583          292.960419           3.61772394     	   315.726044    
   1401.23584          292.997375           3.77133441     	   315.728302    
   1401.24585          293.035828           3.92155194     	   315.730560    
   1401.25586          293.075775           4.06842899     	   315.732788    
   1401.26587          293.117188           4.21201706     	   315.735046    
   1401.27588          293.160004           4.35236740     	   315.737305    
   1401.28589          293.204224           4.48953009     	   315.739563    
   1401.29590          293.249786           4.62355471     	   315.741821    
   1401.30591          293.296692           4.75448990     	   315.744080    
   1401.31592          293.344879           4.88238382     	   315.746338    
   1401.32593          293.394318           5.00728464     	   315.748596    
   1401.33594          293.445007           5.12923861     	   315.750854    
   1401.34595          293.496887           5.24829245     	   315.753113    
   1401.35596          293.549957           5.36449146     	   315.755371    
   1401.36597          293.604156           5.47788048     	   315.757599    
   1401.37598          293.659485           5.58850479     	   315.759857    
   1401.38599          293.715912           5.69640732     	   315.762115    
   1401.39600          293.773407           5.80163193     	   315.764374    
   1401.40601          293.831940           5.90422058     	   315.766632    
   1401.41602          293.891479           6.00421572     	   315.768890    
   1401.42603          293.951996           6.10165882     	   315.771149    
   1401.43604          294.013489           6.19659090     	   315.773407    
   1401.44604          294.075928           6.28905201     	   315.775665    
   1401.45605          294.139282           6.37908173     	   315.777924    
   1401.46606          294.203522           6.46671915     	   315.780151    
   1401.47607          294.268616           6.55200338     	   315.782410    
   1401.48608          294.334564           6.63497257     	   315.784668    
   1401.49609          294.401306           6.71566439     	   315.786926    
   1401.50610          294.468872           6.79411602     	   315.789185    
   1401.51611          294.537201           6.87036371     	   315.791443    
   1401.52612          294.606262           6.94444370     	   315.793701    
