 #V_push =   0.112660654    
   700.372070          66.8266678          0.488202929     	   78.9043732    
   700.382080          66.8320999          0.598058462     	   78.9055023    
   700.392090          66.8386230          0.705720782     	   78.9066315    
   700.402100          66.8462067          0.811202586     	   78.9077606    
   700.412109          66.8548355          0.914529920     	   78.9088898    
   700.422119          66.8644867           1.01573312     	   78.9100113    
   700.432129          66.8751450           1.11484337     	   78.9111404    
   700.442139          66.8867798           1.21189201     	   78.9122696    
   700.452148          66.8993759           1.30691028     	   78.9133987    
   700.462158          66.9129105           1.39992881     	   78.9145279    
   700.472168          66.9273682           1.49097800     	   78.9156494    
   700.482178          66.9427261           1.58008778     	   78.9167786    
   700.492188          66.9589615           1.66728783     	   78.9179077    
   700.502197          66.9760590           1.75260735     	   78.9190369    
   700.512207          66.9940033           1.83607507     	   78.9201660    
   700.522217          67.0127716           1.91771948     	   78.9212875    
   700.532227          67.0323486           1.99756849     	   78.9224167    
   700.542236          67.0527191           2.07564974     	   78.9235458    
   700.552246          67.0738602           2.15199065     	   78.9246750    
   700.562256          67.0957565           2.22661805     	   78.9258041    
   700.572266          67.1183853           2.29955840     	   78.9269333    
   700.582275          67.1417389           2.37083793     	   78.9280548    
   700.592285          67.1657944           2.44048238     	   78.9291840    
   700.602295          67.1905441           2.50851750     	   78.9303131    
   700.612305          67.2159653           2.57496810     	   78.9314423    
   700.622314          67.2420425           2.63985896     	   78.9325714    
   700.632324          67.2687607           2.70321488     	   78.9336929    
   700.642334          67.2961044           2.76505971     	   78.9348221    
   700.652344          67.3240585           2.82541728     	   78.9359512    
   700.662354          67.3526077           2.88431120     	   78.9370804    
   700.672363          67.3817368           2.94176459     	   78.9382095    
   700.682373          67.4114380           2.99780011     	   78.9393311    
   700.692383          67.4416885           3.05244040     	   78.9404602    
   700.702393          67.4724808           3.10570788     	   78.9415894    
   700.712402          67.5037994           3.15762424     	   78.9427185    
   700.722412          67.5356293           3.20821118     	   78.9438477    
   700.732422          67.5679626           3.25748992     	   78.9449692    
   700.742432          67.6007767           3.30548143     	   78.9460983    
   700.752441          67.6340637           3.35220647     	   78.9472275    
   700.762451          67.6678162           3.39768577     	   78.9483566    
   700.772461          67.7020187           3.44193912     	   78.9494858    
   700.782471          67.7366562           3.48498654     	   78.9506149    
   700.792480          67.7717133           3.52684784     	   78.9517365    
   700.802490          67.8071899           3.56754208     	   78.9528656    
   700.812500          67.8430634           3.60708857     	   78.9539948    
   700.822510          67.8793259           3.64550591     	   78.9551239    
   700.832520          67.9159698           3.68281293     	   78.9562531    
   700.842529          67.9529800           3.71902752     	   78.9573746    
   700.852539          67.9903488           3.75416803     	   78.9585037    
   700.862549          68.0280609           3.78825235     	   78.9596329    
   700.872559          68.0661087           3.82129788     	   78.9607620    
   700.882568          68.1044846           3.85332179     	   78.9618912    
   700.892578          68.1431732           3.88434124     	   78.9630127    
   700.902588          68.1821671           3.91437316     	   78.9641418    
   700.912598          68.2214584           3.94343400     	   78.9652710    
   700.922607          68.2610321           3.97154021     	   78.9664001    
   700.932617          68.3008804           3.99870777     	   78.9675293    
   700.942627          68.3409958           4.02495241     	   78.9686584    
   700.952637          68.3813705           4.05029011     	   78.9697800    
   700.962646          68.4219971           4.07473660     	   78.9709091    
   700.972656          68.4628601           4.09830666     	   78.9720383    
   700.982666          68.5039597           4.12101555     	   78.9731674    
   700.992676          68.5452805           4.14287758     	   78.9742966    
   701.002686          68.5868149           4.16390800     	   78.9754181    
   701.012695          68.6285553           4.18412066     	   78.9765472    
   701.022705          68.6704941           4.20353031     	   78.9776764    
   701.032715          68.7126236           4.22215033     	   78.9788055    
   701.042725          68.7549362           4.23999500     	   78.9799347    
   701.052734          68.7974243           4.25707769     	   78.9810562    
   701.062744          68.8400803           4.27341175     	   78.9821854    
   701.072754          68.8828964           4.28901052     	   78.9833145    
   701.082764          68.9258652           4.30388689     	   78.9844437    
   701.092773          68.9689789           4.31805372     	   78.9855728    
   701.102783          69.0122299           4.33152342     	   78.9866943    
   701.112793          69.0556107           4.34430885     	   78.9878235    
   701.122803          69.0991135           4.35642195     	   78.9889526    
   701.132812          69.1427383           4.36787510     	   78.9900818    
   701.142822          69.1864700           4.37868023     	   78.9912109    
   701.152832          69.2303085           4.38884926     	   78.9923401    
   701.162842          69.2742462           4.39839315     	   78.9934616    
   701.172852          69.3182755           4.40732384     	   78.9945908    
   701.182861          69.3623886           4.41565275     	   78.9957199    
   701.192871          69.4065857           4.42339087     	   78.9968491    
   701.202881          69.4508591           4.43054867     	   78.9979782    
   701.212891          69.4952011           4.43713713     	   78.9990997    
   701.222900          69.5396042           4.44316721     	   79.0002289    
   701.232910          69.5840607           4.44864893     	   79.0013580    
   701.242920          69.6285706           4.45359325     	   79.0024872    
   701.252930          69.6731262           4.45800972     	   79.0036163    
   701.262939          69.7177277           4.46190834     	   79.0047379    
   701.272949          69.7623672           4.46529913     	   79.0058670    
   701.282959          69.8070374           4.46819210     	   79.0069962    
   701.292969          69.8517303           4.47059631     	   79.0081253    
   701.302979          69.8964462           4.47252178     	   79.0092545    
   701.312988          69.9411774           4.47397709     	   79.0103836    
   701.322998          69.9859238           4.47497225     	   79.0115051    
   701.333008          70.0306778           4.47551584     	   79.0126343    
   701.343018          70.0754318           4.47561646     	   79.0137634    
   701.353027          70.1201859           4.47528315     	   79.0148926    
   701.363037          70.1649323           4.47452450     	   79.0160217    
   701.373047          70.2096710           4.47334909     	   79.0171432    
   701.383057          70.2543945           4.47176552     	   79.0182724    
   701.393066          70.2991028           4.46978140     	   79.0194016    
   701.403076          70.3437881           4.46740532     	   79.0205307    
   701.413086          70.3884506           4.46464539     	   79.0216599    
   701.423096          70.4330826           4.46150875     	   79.0227814    
   701.433105          70.4776840           4.45800400     	   79.0239105    
   701.443115          70.5222473           4.45413828     	   79.0250397    
   701.453125          70.5667648           4.44991922     	   79.0261688    
   701.463135          70.6112442           4.44535446     	   79.0272980    
   701.473145          70.6556702           4.44045115     	   79.0284195    
   701.483154          70.7000504           4.43521643     	   79.0295486    
   701.493164          70.7443771           4.42965746     	   79.0306778    
   701.503174          70.7886429           4.42378092     	   79.0318069    
   701.513184          70.8328476           4.41759396     	   79.0329361    
   701.523193          70.8769913           4.41110325     	   79.0340652    
   701.533203          70.9210663           4.40431595     	   79.0351868    
   701.543213          70.9650726           4.39723778     	   79.0363159    
   701.553223          71.0090103           4.38987589     	   79.0374451    
   701.563232          71.0528717           4.38223600     	   79.0385742    
   701.573242          71.0966568           4.37432480     	   79.0397034    
   701.583252          71.1403580           4.36614847     	   79.0408249    
   701.593262          71.1839752           4.35771275     	   79.0419540    
   701.603271          71.2275085           4.34902382     	   79.0430832    
   701.613281          71.2709579           4.34008789     	   79.0442123    
   701.623291          71.3143158           4.33091021     	   79.0453415    
   701.633301          71.3575745           4.32149649     	   79.0464630    
   701.643311          71.4007416           4.31185246     	   79.0475922    
   701.653320          71.4438095           4.30198383     	   79.0487213    
   701.663330          71.4867783           4.29189587     	   79.0498505    
   701.673340          71.5296478           4.28159380     	   79.0509796    
   701.683350          71.5724106           4.27108288     	   79.0521088    
   701.693359          71.6150665           4.26036835     	   79.0532303    
   701.703369          71.6576157           4.24945545     	   79.0543594    
   701.713379          71.7000580           4.23834896     	   79.0554886    
   701.723389          71.7423859           4.22705412     	   79.0566177    
   701.733398          71.7845993           4.21557570     	   79.0577469    
   701.743408          71.8266983           4.20391798     	   79.0588684    
   701.753418          71.8686752           4.19208622     	   79.0599976    
   701.763428          71.9105377           4.18008518     	   79.0611267    
   701.773438          71.9522781           4.16791868     	   79.0622559    
   701.783447          71.9938965           4.15559196     	   79.0633850    
   701.793457          72.0353928           4.14310884     	   79.0645065    
   701.803467          72.0767593           4.13047409     	   79.0656357    
   701.813477          72.1180038           4.11769152     	   79.0667648    
   701.823486          72.1591187           4.10476542     	   79.0678940    
   701.833496          72.2001038           4.09170008     	   79.0690231    
   701.843506          72.2409515           4.07849932     	   79.0701447    
   701.853516          72.2816696           4.06516743     	   79.0712738    
   701.863525          72.3222504           4.05170822     	   79.0724030    
   701.873535          72.3627014           4.03812599     	   79.0735321    
   701.883545          72.4030151           4.02442408     	   79.0746613    
   701.893555          72.4431915           4.01060581     	   79.0757904    
   701.903564          72.4832306           3.99667525     	   79.0769119    
   701.913574          72.5231247           3.98263621     	   79.0780411    
   701.923584          72.5628815           3.96849203     	   79.0791702    
   701.933594          72.6024933           3.95424604     	   79.0802994    
   701.943604          72.6419678           3.93990183     	   79.0814285    
   701.953613          72.6812973           3.92546272     	   79.0825500    
   701.963623          72.7204819           3.91093206     	   79.0836792    
   701.973633          72.7595215           3.89631319     	   79.0848083    
   701.983643          72.7984085           3.88160896     	   79.0859375    
   701.993652          72.8371506           3.86682296     	   79.0870667    
   702.003662          72.8757477           3.85195804     	   79.0881882    
   702.013672          72.9141922           3.83701706     	   79.0893173    
   702.023682          72.9524841           3.82200336     	   79.0904465    
   702.033691          72.9906311           3.80691981     	   79.0915756    
   702.043701          73.0286255           3.79176903     	   79.0927048    
   702.053711          73.0664673           3.77655411     	   79.0938339    
   702.063721          73.1041565           3.76127768     	   79.0949554    
   702.073730          73.1416931           3.74594259     	   79.0960846    
   702.083740          73.1790771           3.73055148     	   79.0972137    
   702.093750          73.2163086           3.71510673     	   79.0983429    
   702.103760          73.2533798           3.69961119     	   79.0994720    
   702.113770          73.2902985           3.68406749     	   79.1005936    
   702.123779          73.3270645           3.66847801     	   79.1017227    
   702.133789          73.3636703           3.65284514     	   79.1028519    
   702.143799          73.4001236           3.63717127     	   79.1039810    
   702.153809          73.4364166           3.62145877     	   79.1051102    
   702.163818          73.4725494           3.60571003     	   79.1062317    
   702.173828          73.5085297           3.58992743     	   79.1073608    
   702.183838          73.5443497           3.57411289     	   79.1084900    
   702.193848          73.5800095           3.55826902     	   79.1096191    
   702.203857          73.6155090           3.54239774     	   79.1107483    
   702.213867          73.6508560           3.52650118     	   79.1118698    
   702.223877          73.6860428           3.51058125     	   79.1129990    
   702.233887          73.7210693           3.49464035     	   79.1141281    
   702.243896          73.7559357           3.47868013     	   79.1152573    
   702.253906          73.7906418           3.46270275     	   79.1163864    
   702.263916          73.8251877           3.44671011     	   79.1175156    
   702.273926          73.8595734           3.43070412     	   79.1186371    
   702.283936          73.8937988           3.41468644     	   79.1197662    
   702.293945          73.9278641           3.39865899     	   79.1208954    
   702.303955          73.9617691           3.38262367     	   79.1220245    
   702.313965          73.9955139           3.36658216     	   79.1231537    
   702.323975          74.0290985           3.35053611     	   79.1242752    
   702.333984          74.0625229           3.33448720     	   79.1254044    
   702.343994          74.0957870           3.31843734     	   79.1265335    
   702.354004          74.1288910           3.30238771     	   79.1276627    
   702.364014          74.1618347           3.28634024     	   79.1287918    
   702.374023          74.1946182           3.27029634     	   79.1299133    
   702.384033          74.2272415           3.25425744     	   79.1310425    
   702.394043          74.2597046           3.23822522     	   79.1321716    
   702.404053          74.2920074           3.22220087     	   79.1333008    
   702.414062          74.3241501           3.20618606     	   79.1344299    
   702.424072          74.3561325           3.19018197     	   79.1355591    
   702.434082          74.3879547           3.17419004     	   79.1366806    
   702.444092          74.4196167           3.15821171     	   79.1378098    
   702.454102          74.4511185           3.14224839     	   79.1389389    
   702.464111          74.4824600           3.12630129     	   79.1400681    
   702.474121          74.5136414           3.11037159     	   79.1411972    
   702.484131          74.5446625           3.09446049     	   79.1423187    
   702.494141          74.5755310           3.07856917     	   79.1434479    
   702.504150          74.6062393           3.06269908     	   79.1445770    
   702.514160          74.6367874           3.04685116     	   79.1457062    
   702.524170          74.6671753           3.03102636     	   79.1468353    
   702.534180          74.6974030           3.01522613     	   79.1479568    
   702.544189          74.7274780           2.99945140     	   79.1490860    
   702.554199          74.7573929           2.98370314     	   79.1502151    
   702.564209          74.7871475           2.96798253     	   79.1513443    
   702.574219          74.8167496           2.95229053     	   79.1524734    
   702.584229          74.8461914           2.93662810     	   79.1535950    
   702.594238          74.8754807           2.92099643     	   79.1547241    
   702.604248          74.9046097           2.90539622     	   79.1558533    
   702.614258          74.9335861           2.88982844     	   79.1569824    
   702.624268          74.9624100           2.87429404     	   79.1581116    
   702.634277          74.9910736           2.85879374     	   79.1592407    
   702.644287          75.0195847           2.84332848     	   79.1603622    
   702.654297          75.0479431           2.82789898     	   79.1614914    
   702.664307          75.0761414           2.81250620     	   79.1626205    
   702.674316          75.1041870           2.79715109     	   79.1637497    
   702.684326          75.1320801           2.78183413     	   79.1648788    
   702.694336          75.1598206           2.76655626     	   79.1660004    
   702.704346          75.1874084           2.75131822     	   79.1671295    
   702.714355          75.2148438           2.73612070     	   79.1682587    
   702.724365          75.2421265           2.72096443     	   79.1693878    
   702.734375          75.2692642           2.70585012     	   79.1705170    
   702.744385          75.2962494           2.69077826     	   79.1716385    
   702.754395          75.3230820           2.67574954     	   79.1727676    
   702.764404          75.3497620           2.66076469     	   79.1738968    
   702.774414          75.3762970           2.64582443     	   79.1750259    
   702.784424          75.4026794           2.63092923     	   79.1761551    
   702.794434          75.4289169           2.61607957     	   79.1772842    
   702.804443          75.4550018           2.60127616     	   79.1784058    
   702.814453          75.4809418           2.58651948     	   79.1795349    
   702.824463          75.5067368           2.57181001     	   79.1806641    
   702.834473          75.5323792           2.55714846     	   79.1817932    
   702.844482          75.5578766           2.54253507     	   79.1829224    
   702.854492          75.5832291           2.52797055     	   79.1840439    
   702.864502          75.6084366           2.51345539     	   79.1851730    
   702.874512          75.6334991           2.49898982     	   79.1863022    
   702.884521          75.6584167           2.48457456     	   79.1874313    
   702.894531          75.6831894           2.47020984     	   79.1885605    
   702.904541          75.7078171           2.45589614     	   79.1896820    
   702.914551          75.7323074           2.44163394     	   79.1908112    
   702.924561          75.7566528           2.42742348     	   79.1919403    
   702.934570          75.7808533           2.41326547     	   79.1930695    
   702.944580          75.8049164           2.39915991     	   79.1941986    
   702.954590          75.8288345           2.38510728     	   79.1953201    
   702.964600          75.8526154           2.37110806     	   79.1964493    
   702.974609          75.8762589           2.35716248     	   79.1975784    
   702.984619          75.8997574           2.34327078     	   79.1987076    
   702.994629          75.9231186           2.32943344     	   79.1998367    
   703.004639          75.9463425           2.31565046     	   79.2009659    
   703.014648          75.9694290           2.30192232     	   79.2020874    
   703.024658          75.9923782           2.28824925     	   79.2032166    
   703.034668          76.0151901           2.27463174     	   79.2043457    
   703.044678          76.0378723           2.26106977     	   79.2054749    
   703.054688          76.0604172           2.24756360     	   79.2066040    
   703.064697          76.0828247           2.23411345     	   79.2077255    
   703.074707          76.1051025           2.22071958     	   79.2088547    
   703.084717          76.1272430           2.20738220     	   79.2099838    
   703.094727          76.1492538           2.19410157     	   79.2111130    
   703.104736          76.1711273           2.18087792     	   79.2122421    
   703.114746          76.1928711           2.16771126     	   79.2133636    
   703.124756          76.2144852           2.15460181     	   79.2144928    
   703.134766          76.2359695           2.14154983     	   79.2156219    
   703.144775          76.2573166           2.12855554     	   79.2167511    
   703.154785          76.2785339           2.11561894     	   79.2178802    
   703.164795          76.2996292           2.10274029     	   79.2190094    
   703.174805          76.3205948           2.08991957     	   79.2201309    
   703.184814          76.3414307           2.07715702     	   79.2212601    
   703.194824          76.3621368           2.06445265     	   79.2223892    
   703.204834          76.3827209           2.05180669     	   79.2235184    
   703.214844          76.4031754           2.03921890     	   79.2246475    
   703.224854          76.4235077           2.02668977     	   79.2257690    
   703.234863          76.4437103           2.01421928     	   79.2268982    
   703.244873          76.4637909           2.00180745     	   79.2280273    
   703.254883          76.4837494           1.98945439     	   79.2291565    
   703.264893          76.5035858           1.97716010     	   79.2302856    
   703.274902          76.5232925           1.96492457     	   79.2314072    
   703.284912          76.5428772           1.95274794     	   79.2325363    
   703.294922          76.5623474           1.94063032     	   79.2336655    
   703.304932          76.5816956           1.92857170     	   79.2347946    
   703.314941          76.6009216           1.91657209     	   79.2359238    
   703.324951          76.6200256           1.90463138     	   79.2370453    
   703.334961          76.6390152           1.89274979     	   79.2381744    
   703.344971          76.6578827           1.88092721     	   79.2393036    
   703.354980          76.6766357           1.86916363     	   79.2404327    
   703.364990          76.6952667           1.85745919     	   79.2415619    
   703.375000          76.7137833           1.84581375     	   79.2426910    
   703.385010          76.7321854           1.83422732     	   79.2438126    
   703.395020          76.7504730           1.82269990     	   79.2449417    
   703.405029          76.7686462           1.81123137     	   79.2460709    
   703.415039          76.7867050           1.79982173     	   79.2472000    
   703.425049          76.8046494           1.78847086     	   79.2483292    
   703.435059          76.8224792           1.77717888     	   79.2494507    
   703.445068          76.8401947           1.76594567     	   79.2505798    
   703.455078          76.8577957           1.75477123     	   79.2517090    
   703.465088          76.8752899           1.74365556     	   79.2528381    
   703.475098          76.8926697           1.73259854     	   79.2539673    
   703.485107          76.9099426           1.72160006     	   79.2550888    
   703.495117          76.9271011           1.71066010     	   79.2562180    
   703.505127          76.9441528           1.69977856     	   79.2573471    
   703.515137          76.9610977           1.68895543     	   79.2584763    
   703.525146          76.9779358           1.67819047     	   79.2596054    
   703.535156          76.9946671           1.66748369     	   79.2607269    
   703.545166          77.0112915           1.65683496     	   79.2618561    
   703.555176          77.0278091           1.64624417     	   79.2629852    
   703.565186          77.0442200           1.63571131     	   79.2641144    
   703.575195          77.0605240           1.62523615     	   79.2652435    
   703.585205          77.0767212           1.61481869     	   79.2663727    
   703.595215          77.0928192           1.60445881     	   79.2674942    
   703.605225          77.1088104           1.59415638     	   79.2686234    
   703.615234          77.1247025           1.58391130     	   79.2697525    
   703.625244          77.1404877           1.57372344     	   79.2708817    
   703.635254          77.1561737           1.56359267     	   79.2720108    
   703.645264          77.1717606           1.55351889     	   79.2731323    
   703.655273          77.1872482           1.54350197     	   79.2742615    
   703.665283          77.2026367           1.53354168     	   79.2753906    
   703.675293          77.2179260           1.52363789     	   79.2765198    
   703.685303          77.2331161           1.51379049     	   79.2776489    
   703.695312          77.2482071           1.50399935     	   79.2787704    
   703.705322          77.2631989           1.49426436     	   79.2798996    
   703.715332          77.2780914           1.48458540     	   79.2810287    
   703.725342          77.2928925           1.47496223     	   79.2821579    
   703.735352          77.3075943           1.46539474     	   79.2832870    
   703.745361          77.3221970           1.45588279     	   79.2844162    
   703.755371          77.3367081           1.44642615     	   79.2855377    
   703.765381          77.3511276           1.43702483     	   79.2866669    
   703.775391          77.3654480           1.42767847     	   79.2877960    
   703.785400          77.3796768           1.41838706     	   79.2889252    
   703.795410          77.3938141           1.40915036     	   79.2900543    
   703.805420          77.4078598           1.39996827     	   79.2911758    
   703.815430          77.4218140           1.39084053     	   79.2923050    
   703.825439          77.4356766           1.38176692     	   79.2934341    
   703.835449          77.4494476           1.37274742     	   79.2945633    
   703.845459          77.4631271           1.36378181     	   79.2956924    
   703.855469          77.4767227           1.35486984     	   79.2968140    
   703.865479          77.4902267           1.34601140     	   79.2979431    
   703.875488          77.5036392           1.33720624     	   79.2990723    
   703.885498          77.5169678           1.32845426     	   79.3002014    
   703.895508          77.5302124           1.31975520     	   79.3013306    
   703.905518          77.5433655           1.31110883     	   79.3024521    
   703.915527          77.5564346           1.30251503     	   79.3035812    
   703.925537          77.5694199           1.29397357     	   79.3047104    
   703.935547          77.5823135           1.28548431     	   79.3058395    
   703.945557          77.5951233           1.27704716     	   79.3069687    
   703.955566          77.6078491           1.26866174     	   79.3080978    
   703.965576          77.6204910           1.26032794     	   79.3092194    
   703.975586          77.6330566           1.25204563     	   79.3103485    
   703.985596          77.6455383           1.24381447     	   79.3114777    
   703.995605          77.6579361           1.23563433     	   79.3126068    
   704.005615          77.6702499           1.22750497     	   79.3137360    
   704.015625          77.6824875           1.21942616     	   79.3148575    
   704.025635          77.6946411           1.21139777     	   79.3159866    
   704.035645          77.7067184           1.20341957     	   79.3171158    
   704.045654          77.7187119           1.19549131     	   79.3182449    
   704.055664          77.7306290           1.18761289     	   79.3193741    
   704.065674          77.7424622           1.17978406     	   79.3204956    
   704.075684          77.7542191           1.17200458     	   79.3216248    
   704.085693          77.7658997           1.16427433     	   79.3227539    
   704.095703          77.7775040           1.15659308     	   79.3238831    
   704.105713          77.7890320           1.14896059     	   79.3250122    
   704.115723          77.8004837           1.14137661     	   79.3261414    
   704.125732          77.8118591           1.13384092     	   79.3272629    
   704.135742          77.8231583           1.12635338     	   79.3283920    
   704.145752          77.8343811           1.11891377     	   79.3295212    
   704.155762          77.8455353           1.11152184     	   79.3306503    
   704.165771          77.8566132           1.10417736     	   79.3317795    
   704.175781          77.8676147           1.09688008     	   79.3329010    
   704.185791          77.8785477           1.08963001     	   79.3340302    
   704.195801          77.8894043           1.08242679     	   79.3351593    
   704.205811          77.9001923           1.07527018     	   79.3362885    
   704.215820          77.9109116           1.06815994     	   79.3374176    
   704.225830          77.9215546           1.06109583     	   79.3385391    
   704.235840          77.9321289           1.05407774     	   79.3396683    
   704.245850          77.9426346           1.04710543     	   79.3407974    
   704.255859          77.9530716           1.04017866     	   79.3419266    
   704.265869          77.9634399           1.03329730     	   79.3430557    
   704.275879          77.9737396           1.02646089     	   79.3441772    
   704.285889          77.9839706           1.01966941     	   79.3453064    
   704.295898          77.9941330           1.01292264     	   79.3464355    
   704.305908          78.0042267           1.00622034     	   79.3475647    
   704.315918          78.0142593          0.999562263     	   79.3486938    
   704.325928          78.0242233          0.992948115     	   79.3498230    
   704.335938          78.0341187          0.986377716     	   79.3509445    
   704.345947          78.0439529          0.979850948     	   79.3520737    
   704.355957          78.0537186          0.973367512     	   79.3532028    
   704.365967          78.0634232          0.966927230     	   79.3543320    
   704.375977          78.0730591          0.960529864     	   79.3554611    
   704.385986          78.0826340          0.954175174     	   79.3565826    
   704.395996          78.0921478          0.947862923     	   79.3577118    
   704.406006          78.1015930          0.941592932     	   79.3588409    
   704.416016          78.1109772          0.935365021     	   79.3599701    
   704.426025          78.1203003          0.929178953     	   79.3610992    
   704.436035          78.1295624          0.923034430     	   79.3622208    
   704.446045          78.1387634          0.916931272     	   79.3633499    
   704.456055          78.1479034          0.910869300     	   79.3644791    
   704.466064          78.1569824          0.904848278     	   79.3656082    
   704.476074          78.1660004          0.898868024     	   79.3667374    
   704.486084          78.1749573          0.892928243     	   79.3678665    
   704.496094          78.1838608          0.887028813     	   79.3689880    
   704.506104          78.1927032          0.881169438     	   79.3701172    
   704.516113          78.2014847          0.875349879     	   79.3712463    
   704.526123          78.2102127          0.869569957     	   79.3723755    
   704.536133          78.2188797          0.863829434     	   79.3735046    
   704.546143          78.2274857          0.858128130     	   79.3746262    
   704.556152          78.2360382          0.852465868     	   79.3757553    
   704.566162          78.2445374          0.846842349     	   79.3768845    
   704.576172          78.2529755          0.841257393     	   79.3780136    
   704.586182          78.2613602          0.835710824     	   79.3791428    
   704.596191          78.2696915          0.830202341     	   79.3802643    
   704.606201          78.2779694          0.824731767     	   79.3813934    
   704.616211          78.2861862          0.819298863     	   79.3825226    
   704.626221          78.2943497          0.813903511     	   79.3836517    
   704.636230          78.3024597          0.808545411     	   79.3847809    
   704.646240          78.3105164          0.803224325     	   79.3859024    
   704.656250          78.3185196          0.797940135     	   79.3870316    
   704.666260          78.3264694          0.792692602     	   79.3881607    
   704.676270          78.3343735          0.787481546     	   79.3892899    
   704.686279          78.3422241          0.782306671     	   79.3904190    
   704.696289          78.3500214          0.777167678     	   79.3915482    
   704.706299          78.3577652          0.772064447     	   79.3926697    
   704.716309          78.3654633          0.766996801     	   79.3937988    
   704.726318          78.3731079          0.761964500     	   79.3949280    
   704.736328          78.3806992          0.756967366     	   79.3960571    
   704.746338          78.3882446          0.752005160     	   79.3971863    
   704.756348          78.3957367          0.747077584     	   79.3983078    
   704.766357          78.4031830          0.742184579     	   79.3994370    
   704.776367          78.4105835          0.737325847     	   79.4005661    
   704.786377          78.4179306          0.732501149     	   79.4016953    
   704.796387          78.4252319          0.727710366     	   79.4028244    
   704.806396          78.4324875          0.722953200     	   79.4039459    
   704.816406          78.4396896          0.718229473     	   79.4050751    
   704.826416          78.4468460          0.713539004     	   79.4062042    
   704.836426          78.4539566          0.708881617     	   79.4073334    
   704.846436          78.4610214          0.704257071     	   79.4084625    
   704.856445          78.4680405          0.699665070     	   79.4095917    
   704.866455          78.4750137          0.695105493     	   79.4107132    
   704.876465          78.4819412          0.690578163     	   79.4118423    
   704.886475          78.4888229          0.686082840     	   79.4129715    
   704.896484          78.4956589          0.681619346     	   79.4141006    
   704.906494          78.5024567          0.677187383     	   79.4152298    
