   0.00000000          35437.1602           3508090.00    
   9.99999978E-03      70167.2344           3438101.25    
   1.99999996E-02      104202.664           3369158.00    
   2.99999993E-02      137553.828           3301246.25    
   3.99999991E-02      170230.969           3234352.50    
   4.99999970E-02      202244.219           3168463.00    
   5.99999949E-02      233603.531           3103564.50    
   6.99999928E-02      264318.750           3039644.00    
   7.99999908E-02      294399.625           2976688.25    
   8.99999887E-02      323855.688           2914684.25    
   9.99999866E-02      352696.438           2853619.50    
  0.109999985          380931.188           2793481.50    
  0.119999982          408569.125           2734257.75    
  0.129999980          435619.344           2675936.00    
  0.139999986          462090.812           2618504.00    
  0.149999991          487992.344           2561950.00    
  0.159999996          513332.688           2506262.25    
  0.170000002          538120.438           2451429.00    
  0.180000007          562364.062           2397438.75    
  0.190000013          586072.000           2344280.25    
  0.200000018          609252.438           2291942.25    
  0.210000023          631913.562           2240413.75    
  0.220000029          654063.375           2189683.75    
  0.230000034          675709.875           2139741.50    
  0.240000039          696860.812           2090576.38    
  0.250000030          717523.938           2042177.75    
  0.260000020          737706.875           1994535.38    
  0.270000011          757417.125           1947638.88    
  0.280000001          776662.125           1901478.12    
  0.289999992          795449.125           1856043.12    
  0.299999982          813785.375           1811324.12    
  0.309999973          831677.938           1767311.25    
  0.319999963          849133.875           1723994.88    
  0.329999954          866160.125           1681365.62    
  0.339999944          882763.438           1639414.00    
  0.349999934          898950.625           1598130.75    
  0.359999925          914728.250           1557506.75    
  0.369999915          930102.938           1517533.00    
  0.379999906          945081.062           1478200.50    
  0.389999896          959669.062           1439500.50    
  0.399999887          973873.188           1401424.25    
  0.409999877          987699.625           1363963.25    
  0.419999868          1001154.50           1327109.00    
  0.429999858          1014243.81           1290853.12    
  0.439999849          1026973.50           1255187.25    
  0.449999839          1039349.50           1220103.38    
  0.459999830          1051377.50           1185593.38    
  0.469999820          1063063.25           1151649.38    
  0.479999810          1074412.38           1118263.50    
  0.489999801          1085430.38           1085428.00    
  0.499999791          1096122.75           1053135.25    
  0.509999812          1106494.88           1021377.62    
  0.519999802          1116552.12           990147.750    
  0.529999793          1126299.62           959438.250    
  0.539999783          1135742.62           929241.812    
  0.549999774          1144886.12           899551.312    
  0.559999764          1153735.25           870359.688    
  0.569999754          1162295.00           841659.938    
  0.579999745          1170570.12           813445.125    
  0.589999735          1178565.50           785708.500    
  0.599999726          1186285.88           758443.250    
  0.609999716          1193735.88           731642.812    
  0.619999707          1200920.25           705300.625    
  0.629999697          1207843.38           679410.250    
  0.639999688          1214509.88           653965.250    
  0.649999678          1220924.12           628959.375    
  0.659999669          1227090.50           604386.375    
  0.669999659          1233013.25           580240.125    
  0.679999650          1238696.62           556514.500    
  0.689999640          1244144.88           533203.625    
  0.699999630          1249362.00           510301.531    
  0.709999621          1254352.12           487802.406    
  0.719999611          1259119.25           465700.500    
  0.729999602          1263667.38           443990.125    
  0.739999592          1268000.38           422665.688    
  0.749999583          1272122.00           401721.656    
  0.759999573          1276036.00           381152.562    
  0.769999564          1279746.25           360953.031    
  0.779999554          1283256.25           341117.750    
  0.789999545          1286569.75           321641.469    
  0.799999535          1289690.25           302519.000    
  0.809999526          1292621.25           283745.219    
  0.819999516          1295366.25           265315.094    
  0.829999506          1297928.62           247223.641    
  0.839999497          1300311.75           229465.953    
  0.849999487          1302519.00           212037.172    
  0.859999478          1304553.62           194932.500    
  0.869999468          1306418.75           178147.234    
  0.879999459          1308117.62           161676.703    
  0.889999449          1309653.38           145516.297    
  0.899999440          1311029.00           129661.484    
  0.909999430          1312247.62           114107.781    
  0.919999421          1313312.12           98850.7656    
  0.929999411          1314225.62           83886.0703    
  0.939999402          1314990.88           69209.3906    
  0.949999392          1315610.75           54816.4727    
  0.959999382          1316088.12           40703.1289    
  0.969999373          1316425.75           26865.2148    
  0.979999363          1316626.38           13298.6523    
  0.989999354          1316692.62         -0.590820312    
  0.999999344          1316627.25          -13036.4922    
   1.00999939          1316432.75          -25812.9727    
   1.01999938          1316111.75          -38333.9102    
   1.02999938          1315666.88          -50603.1172    
   1.03999937          1315100.50          -62624.3711    
   1.04999936          1314415.12          -74401.3828    
   1.05999935          1313613.25          -85937.8281    
   1.06999934          1312697.12          -97237.3281    
   1.07999933          1311669.25          -108303.461    
   1.08999932          1310531.88          -119139.742    
   1.09999931          1309287.25          -129749.656    
   1.10999930          1307937.62          -140136.641    
   1.11999929          1306485.25          -150304.062    
   1.12999928          1304932.25          -160255.281    
   1.13999927          1303280.88          -169993.594    
   1.14999926          1301533.12          -179522.234    
   1.15999925          1299691.12          -188844.422    
   1.16999924          1297756.88          -197963.328    
   1.17999923          1295732.50          -206882.062    
   1.18999922          1293619.88          -215603.719    
   1.19999921          1291421.00          -224131.328    
   1.20999920          1289137.88          -232467.875    
   1.21999919          1286772.25          -240616.344    
   1.22999918          1284326.12          -248579.641    
   1.23999918          1281801.25          -256360.641    
   1.24999917          1279199.50          -263962.188    
   1.25999916          1276522.62          -271387.062    
   1.26999915          1273772.38          -278638.062    
   1.27999914          1270950.50          -285717.906    
   1.28999913          1268058.62          -292629.250    
   1.29999912          1265098.50          -299374.781    
   1.30999911          1262071.75          -305957.094    
   1.31999910          1258980.00          -312378.781    
   1.32999909          1255824.75          -318642.375    
   1.33999908          1252607.62          -324750.406    
   1.34999907          1249330.25          -330705.344    
   1.35999906          1245994.00          -336509.625    
   1.36999905          1242600.50          -342165.656    
   1.37999904          1239151.12          -347675.812    
   1.38999903          1235647.38          -353042.438    
   1.39999902          1232090.75          -358267.844    
   1.40999901          1228482.50          -363354.312    
