 #V_push =    4.82831411E-02
   299.981476          8.89742279           5.07772677E-02 	   14.4840479    
   299.991486          8.89817715          0.100387976     	   14.4845314    
   300.001495          8.89943314          0.150862485     	   14.4850149    
   300.011505          8.90119457          0.201457798     	   14.4854975    
   300.021515          8.90346050          0.251716644     	   14.4859810    
   300.031525          8.90622616          0.301368028     	   14.4864645    
   300.041534          8.90948486          0.350255966     	   14.4869480    
   300.051544          8.91322803          0.398293555     	   14.4874306    
   300.061554          8.91744709          0.445434868     	   14.4879141    
   300.071564          8.92213345          0.491658211     	   14.4883976    
   300.081573          8.92727757          0.536956191     	   14.4888811    
   300.091583          8.93286991          0.581329882     	   14.4893646    
   300.101593          8.93890095          0.624785364     	   14.4898472    
   300.111603          8.94536209          0.667331696     	   14.4903307    
   300.121613          8.95224476          0.708979607     	   14.4908142    
   300.131622          8.95953941          0.749740899     	   14.4912977    
   300.141632          8.96723652          0.789627850     	   14.4917812    
   300.151642          8.97532845          0.828653097     	   14.4922638    
   300.161652          8.98380661          0.866829276     	   14.4927473    
   300.171661          8.99266243          0.904169142     	   14.4932308    
   300.181671          9.00188732          0.940685332     	   14.4937143    
   300.191681          9.01147366          0.976390421     	   14.4941969    
   300.201691          9.02141285           1.01129687     	   14.4946804    
   300.211700          9.03169727           1.04541683     	   14.4951639    
   300.221710          9.04231834           1.07876265     	   14.4956474    
   300.231720          9.05326939           1.11134613     	   14.4961309    
   300.241730          9.06454277           1.14317930     	   14.4966135    
   300.251740          9.07613087           1.17427373     	   14.4970970    
   300.261749          9.08802605           1.20464098     	   14.4975805    
   300.271759          9.10022163           1.23429251     	   14.4980640    
   300.281769          9.11271000           1.26323950     	   14.4985466    
   300.291779          9.12548447           1.29149294     	   14.4990301    
   300.301788          9.13853741           1.31906390     	   14.4995136    
   300.311798          9.15186310           1.34596312     	   14.4999971    
   300.321808          9.16545486           1.37220120     	   14.5004807    
   300.331818          9.17930508           1.39778864     	   14.5009632    
   300.341827          9.19340801           1.42273581     	   14.5014467    
   300.351837          9.20775795           1.44705296     	   14.5019302    
   300.361847          9.22234726           1.47075009     	   14.5024137    
   300.371857          9.23717117           1.49383724     	   14.5028963    
   300.381866          9.25222206           1.51632404     	   14.5033798    
   300.391876          9.26749516           1.53822029     	   14.5038633    
   300.401886          9.28298473           1.55953538     	   14.5043468    
   300.411896          9.29868412           1.58027887     	   14.5048304    
   300.421906          9.31458855           1.60045993     	   14.5053129    
   300.431915          9.33069134           1.62008774     	   14.5057964    
   300.441925          9.34698772           1.63917124     	   14.5062799    
   300.451935          9.36347294           1.65771937     	   14.5067635    
   300.461945          9.38014030           1.67574084     	   14.5072460    
   300.471954          9.39698601           1.69324434     	   14.5077295    
   300.481964          9.41400337           1.71023846     	   14.5082130    
   300.491974          9.43118858           1.72673154     	   14.5086966    
   300.501984          9.44853592           1.74273181     	   14.5091801    
   300.511993          9.46604156           1.75824749     	   14.5096626    
   300.522003          9.48369980           1.77328670     	   14.5101461    
   300.532013          9.50150585           1.78785729     	   14.5106297    
   300.542023          9.51945496           1.80196714     	   14.5111132    
   300.552032          9.53754330           1.81562400     	   14.5115957    
   300.562042          9.55576611           1.82883549     	   14.5120792    
   300.572052          9.57411861           1.84160900     	   14.5125628    
   300.582062          9.59259701           1.85395205     	   14.5130463    
   300.592072          9.61119652           1.86587191     	   14.5135298    
   300.602081          9.62991333           1.87737584     	   14.5140123    
   300.612091          9.64874268           1.88847089     	   14.5144958    
   300.622101          9.66768074           1.89916408     	   14.5149794    
   300.632111          9.68672466           1.90946221     	   14.5154629    
   300.642120          9.70586872           1.91937220     	   14.5159464    
   300.652130          9.72511005           1.92890072     	   14.5164289    
