   2.79252697E-02  0.795870185       7101668.00    
   2.79252697E-02  0.809832752                  NaN
   2.79252697E-02  0.823795438             Infinity
   2.79252697E-02  0.837758064       6912783.50    
   2.79252697E-02  0.851720691       7448623.00    
   2.79252697E-02  0.865683317             Infinity
   2.79252697E-02  0.879646003       7.14204284E+29
   2.79252697E-02  0.893608630       6739705.50    
   4.18879017E-02   1.39626348E-02   6589560.50    
   4.18879017E-02   2.79252697E-02   5767736.00    
   4.18879017E-02   4.18879017E-02         Infinity
   4.18879017E-02   5.58505394E-02   6646274.00    
   4.18879017E-02   6.98131695E-02   6861739.50    
   4.18879017E-02   8.37758034E-02   7.20686779E+35
   4.18879017E-02   9.77384448E-02   6289306.00    
   4.18879017E-02  0.111701079       6605348.00    
   4.18879017E-02  0.125663713       5967590.50    
   4.18879017E-02  0.139626339       6574155.00    
   4.18879017E-02  0.153588980             Infinity
   4.18879017E-02  0.167551607       6708057.00    
   4.18879017E-02  0.181514248       5770144.50    
   4.18879017E-02  0.195476890       6668112.00    
   4.18879017E-02  0.209439516       5537257.00    
   4.18879017E-02  0.223402157       6751747.00    
   4.18879017E-02  0.237364784       5324017.50    
   4.18879017E-02  0.251327425       6698273.50    
   4.18879017E-02  0.265290052       4943592.00    
   4.18879017E-02  0.279252678             Infinity
   4.18879017E-02  0.293215334             Infinity
   4.18879017E-02  0.307177961       6654078.50    
   4.18879017E-02  0.321140587       4309271.00    
   4.18879017E-02  0.335103214       6658264.50    
   4.18879017E-02  0.349065870       3.16603933E+20
   4.18879017E-02  0.363028497       1.01512755E+16
   4.18879017E-02  0.376991123       4079263.75    
   4.18879017E-02  0.390953779       6715106.50    
   4.18879017E-02  0.404916376             Infinity
   4.18879017E-02  0.418879032             Infinity
   4.18879017E-02  0.432841659             Infinity
   4.18879017E-02  0.446804315       6760529.50    
   4.18879017E-02  0.460766941             Infinity
   4.18879017E-02  0.474729568             Infinity
   4.18879017E-02  0.488692224             Infinity
   4.18879017E-02  0.502654850             Infinity
   4.18879017E-02  0.516617477             Infinity
   4.18879017E-02  0.530580103       3.31611414E+37
   4.18879017E-02  0.544542730       10719754.0    
   4.18879017E-02  0.558505356       5545898.00    
   4.18879017E-02  0.572467983       9910680.00    
   4.18879017E-02  0.586430669       4463558.00    
   4.18879017E-02  0.600393295       9505531.00    
   4.18879017E-02  0.614355922             Infinity
   4.18879017E-02  0.628318548             Infinity
   4.18879017E-02  0.642281175       6294457.50    
   4.18879017E-02  0.656243801       8667047.00    
   4.18879017E-02  0.670206428       6574717.00    
   4.18879017E-02  0.684169114             Infinity
   4.18879017E-02  0.698131740       2.54961793E+20
   4.18879017E-02  0.712094367       8207627.50    
   4.18879017E-02  0.726056993       6686383.50    
   4.18879017E-02  0.740019619       2.32391033E+13
   4.18879017E-02  0.753982246       6774317.50    
   4.18879017E-02  0.767944872       7343887.00    
   4.18879017E-02  0.781907558       5902260.50    
   4.18879017E-02  0.795870185       7038256.00    
   4.18879017E-02  0.809832752       6493172.50    
   4.18879017E-02  0.823795438       7468205.50    
   4.18879017E-02  0.837758064       5.34754228E+27
   4.18879017E-02  0.851720691       6643233.00    
   4.18879017E-02  0.865683317       5999344.50    
   4.18879017E-02  0.879646003       5924800.50    
   4.18879017E-02  0.893608630             Infinity
   5.58505394E-02   1.39626348E-02   6026520.50    
   5.58505394E-02   2.79252697E-02   5877842.50    
   5.58505394E-02   4.18879017E-02   6646274.00    
   5.58505394E-02   5.58505394E-02   6594748.00    
   5.58505394E-02   6.98131695E-02   1.24701717E+12
   5.58505394E-02   8.37758034E-02   3.03560248E+26
   5.58505394E-02   9.77384448E-02         Infinity
   5.58505394E-02  0.111701079       14972584.0    
   5.58505394E-02  0.125663713       1.48421196E+16
   5.58505394E-02  0.139626339       6682330.00    
   5.58505394E-02  0.153588980       6021549.00    
   5.58505394E-02  0.167551607       6760120.50    
   5.58505394E-02  0.181514248             Infinity
   5.58505394E-02  0.195476890                  NaN
   5.58505394E-02  0.209439516       15077540.0    
   5.58505394E-02  0.223402157       10161826.0    
   5.58505394E-02  0.237364784             Infinity
   5.58505394E-02  0.251327425       6745702.50    
   5.58505394E-02  0.265290052       5038438.00    
   5.58505394E-02  0.279252678       6766799.50    
   5.58505394E-02  0.293215334       2.87260226E+12
   5.58505394E-02  0.307177961       6727924.00    
   5.58505394E-02  0.321140587             Infinity
   5.58505394E-02  0.335103214             Infinity
   5.58505394E-02  0.349065870             Infinity
   5.58505394E-02  0.363028497       1.33936484E+38
   5.58505394E-02  0.376991123       5.69739919E+10
   5.58505394E-02  0.390953779       6760345.50    
   5.58505394E-02  0.404916376       3626142.50    
   5.58505394E-02  0.418879032       6745449.00    
   5.58505394E-02  0.432841659       2301519.25    
   5.58505394E-02  0.446804315       42017512.0    
   5.58505394E-02  0.460766941             Infinity
   5.58505394E-02  0.474729568       7.57624381E+26
   5.58505394E-02  0.488692224       13470891.0    
   5.58505394E-02  0.502654850       6419803.50    
   5.58505394E-02  0.516617477       9.26496601E+17
   5.58505394E-02  0.530580103       5534192.00    
   5.58505394E-02  0.544542730       10984551.0    
   5.58505394E-02  0.558505356       5880069.50    
   5.58505394E-02  0.572467983             Infinity
   5.58505394E-02  0.586430669       5429967.00    
   5.58505394E-02  0.600393295       9544565.00    
   5.58505394E-02  0.614355922       6153922.00    
   5.58505394E-02  0.628318548       9534295.00    
   5.58505394E-02  0.642281175       6634118.50    
   5.58505394E-02  0.656243801       8810363.00    
   5.58505394E-02  0.670206428       3.73408678E+24
   5.58505394E-02  0.684169114             Infinity
   5.58505394E-02  0.698131740       6606053.50    
   5.58505394E-02  0.712094367       8345569.00    
   5.58505394E-02  0.726056993       6830827.50    
   5.58505394E-02  0.740019619       8031683.50    
   5.58505394E-02  0.753982246             Infinity
   5.58505394E-02  0.767944872             Infinity
   5.58505394E-02  0.781907558       6788401.50    
   5.58505394E-02  0.795870185             Infinity
   5.58505394E-02  0.809832752       6331414.50    
   5.58505394E-02  0.823795438       6.91514978E+22
